Phase,File,Sent Id,Sentence Length,Discourse Marker,Part of Speech
3,hi_6432_gold.conllu,137,9,to,PART
3,hi_6432_gold.conllu,150,3,na,PART
3,hi_6432_gold.conllu,152,11,na,PART
3,hi_6432_gold.conllu,158,13,na,PART
3,hi_6432_gold.conllu,168,10,bhi,PART
3,hi_6432_gold.conllu,175,7,na,PART
3,hi_6432_gold.conllu,177,20,to,PART
3,hi_6432_gold.conllu,187,9,bhi,PART
3,hi_6432_gold.conllu,188,15,to,PART
3,hi_6432_gold.conllu,192,15,to,PART
3,hi_6432_gold.conllu,196,7,na,PART
3,hi_6432_gold.conllu,198,14,to,PART
3,hi_6432_gold.conllu,206,10,hi,PART
3,hi_6432_gold.conllu,208,15,to,PART
3,hi_6432_gold.conllu,211,6,hi,PART
3,hi_6432_gold.conllu,220,18,to,PART
3,hi_6432_gold.conllu,221,16,bhi,PART
3,hi_6432_gold.conllu,223,7,na,PART
3,hi_6432_gold.conllu,226,6,bhi,PART
3,hi_6432_gold.conllu,238,8,hi,PART
3,hi_6432_gold.conllu,239,12,to,PART
3,hi_6432_gold.conllu,240,7,to,PART
3,hi_6432_gold.conllu,241,14,to,PART
3,hi_6432_gold.conllu,244,13,to,PART
3,hi_6432_gold.conllu,247,4,hi,PART
3,hi_6432_gold.conllu,259,9,bhi,PART
3,hi_6432_gold.conllu,270,6,hi,PART
3,hi_6432_gold.conllu,271,18,to,PART
3,hi_6432_gold.conllu,272,7,na,PRON
3,hi_6432_gold.conllu,273,14,hi,AUX
3,hi_6432_gold.conllu,275,9,to,AUX
3,hi_6432_gold.conllu,276,10,to,AUX
3,hi_6432_gold.conllu,283,8,to,AUX
3,hi_6432_gold.conllu,284,11,hi,AUX
3,hi_6432_gold.conllu,285,11,to,PART
3,hi_6432_gold.conllu,286,9,hi,PART
3,hi_6432_gold.conllu,287,8,bhi,PART
3,hi_6432_gold.conllu,290,6,to,PART
3,hi_6432_gold.conllu,293,8,hi,PART
3,hi_6432_gold.conllu,297,18,na,PART
3,hi_6432_gold.conllu,302,6,to,PART
3,hi_6432_gold.conllu,304,34,to,PART
3,hi_6432_gold.conllu,311,14,na,PART
3,hi_6432_gold.conllu,317,5,to,PART
3,hi_6432_gold.conllu,322,15,bhi,PART
3,hi_6432_gold.conllu,325,18,hi,PART
3,hi_6432_gold.conllu,328,8,to,PART
3,hi_6432_gold.conllu,330,22,to,PART
3,hi_6432_gold.conllu,336,14,hi,PART
3,hi_6432_gold.conllu,338,15,bhi,PART
3,hi_6432_gold.conllu,341,14,to,PART
3,hi_6432_gold.conllu,342,6,bhi,PART
3,hi_6432_gold.conllu,344,13,hi,PART
3,hi_6432_gold.conllu,346,8,bhi,PART
3,hi_6432_gold.conllu,348,6,to,PART
3,hi_6432_gold.conllu,349,8,to,PART
3,hi_6432_gold.conllu,350,9,hi,PART
3,hi_6432_gold.conllu,356,6,to,PART
3,hi_6432_gold.conllu,361,12,to,PART
3,hi_6432_gold.conllu,366,7,to,PART
3,hi_6432_gold.conllu,367,11,bhi,PART
3,hi_6432_gold.conllu,368,14,to,PART
3,hi_6432_gold.conllu,369,23,to,PART
3,hi_6432_gold.conllu,371,9,to,PART
3,hi_6432_gold.conllu,376,11,hi,PART
3,hi_6432_gold.conllu,377,19,bhi,PART
3,hi_6432_gold.conllu,378,18,bhi,PART
3,hi_6432_gold.conllu,382,14,na,PART
3,hi_6432_gold.conllu,384,6,hi,PART
3,hi_6432_gold.conllu,386,9,bhi,PART
3,hi_6432_gold.conllu,387,15,bhi,PART
3,hi_6432_gold.conllu,388,7,bhi,PART
3,hi_6432_gold.conllu,394,13,to,PART
3,hi_6432_gold.conllu,401,13,to,PART
3,hi_6432_gold.conllu,404,13,bhi,PART
3,hi_6432_gold.conllu,405,10,bhi,PART
3,hi_6432_gold.conllu,406,6,to,PART
3,hi_6432_gold.conllu,410,7,to,PART
3,hi_6432_gold.conllu,413,11,to,PART
3,hi_6432_gold.conllu,427,9,to,PART
3,hi_6432_gold.conllu,429,9,to,PART
3,hi_6432_gold.conllu,438,13,na,PART
3,hi_6432_gold.conllu,441,14,to,PART
3,hi_6432_gold.conllu,443,5,bhi,PART
3,hi_6432_gold.conllu,448,12,hi,PART
3,hi_6432_gold.conllu,455,6,hi,PART
3,hi_6432_gold.conllu,463,6,to,PART
3,hi_6432_gold.conllu,477,8,to,PART
3,hi_6432_gold.conllu,478,10,to,PART
3,hi_6432_gold.conllu,483,9,to,PART
3,hi_6432_gold.conllu,492,8,to,PART
3,hi_6432_gold.conllu,493,10,to,PART
3,hi_6432_gold.conllu,496,5,to,PRON
3,hi_6432_gold.conllu,501,5,to,PRON
3,hi_6432_gold.conllu,506,12,to,PRON
3,hi_6432_gold.conllu,510,11,na,PRON
3,hi_6432_gold.conllu,513,3,hi,PRON
3,hi_6432_gold.conllu,515,8,hi,PRON
3,hi_6432_gold.conllu,524,7,hi,PRON
3,hi_6432_gold.conllu,527,8,na,PRON
3,hi_6432_gold.conllu,531,6,bhi,PRON
3,hi_6432_gold.conllu,534,14,hi,PRON
3,hi_6432_gold.conllu,535,11,to,PRON
3,hi_6432_gold.conllu,536,10,hi,PRON
3,hi_6432_gold.conllu,538,7,hi,PRON
3,hi_6432_gold.conllu,551,12,to,PART
3,hi_6432_gold.conllu,556,14,to,PART
3,hi_6432_gold.conllu,559,15,to,PART
3,hi_6432_gold.conllu,574,9,na,PRON
3,hi_6432_gold.conllu,582,8,to,PRON
3,hi_6432_gold.conllu,584,10,to,PRON
3,hi_6432_gold.conllu,585,17,bhi,PRON
3,hi_6432_gold.conllu,596,18,na,PRON
3,hi_6432_gold.conllu,598,4,bhi,PRON
3,hi_6432_gold.conllu,600,12,to,PRON
3,hi_6432_gold.conllu,604,7,hi,PRON
3,hi_6432_gold.conllu,610,5,to,PRON
3,hi_6432_gold.conllu,612,9,bhi,PRON
3,hi_6432_gold.conllu,614,17,na,PART
3,hi_6432_gold.conllu,617,14,hi,PART
3,hi_6432_gold.conllu,621,9,hi,PART
3,hi_6432_gold.conllu,622,8,to,PART
3,hi_6432_gold.conllu,628,8,to,PART
3,hi_6432_gold.conllu,629,9,to,PART
3,hi_6432_gold.conllu,630,7,to,PART
3,hi_6432_gold.conllu,631,17,bhi,PART
3,hi_6432_gold.conllu,636,11,bhi,PRON
3,hi_6432_gold.conllu,638,6,bhi,PRON
3,hi_6432_gold.conllu,639,6,bhi,PRON
3,hi_6432_gold.conllu,640,8,bhi,PRON
3,hi_6432_gold.conllu,646,21,bhi,PRON
3,hi_6432_gold.conllu,650,8,bhi,PRON
3,hi_6432_gold.conllu,651,7,bhi,PRON
3,hi_6432_gold.conllu,655,12,to,PRON
3,hi_6432_gold.conllu,656,9,bhi,PRON
3,hi_6432_gold.conllu,662,8,hi,PRON
3,hi_6432_gold.conllu,664,7,to,PRON
3,hi_6432_gold.conllu,666,18,bhi,PART
3,hi_6432_gold.conllu,679,12,to,PART
3,hi_6432_gold.conllu,680,8,to,PART
3,hi_6432_gold.conllu,681,24,to,PART
3,hi_6432_gold.conllu,687,6,bhi,PART
3,hi_6432_gold.conllu,689,10,na,PRON
3,hi_6432_gold.conllu,703,10,to,PRON
3,hi_6432_gold.conllu,705,5,na,PRON
3,hi_6432_gold.conllu,706,11,hi,PRON
3,hi_6432_gold.conllu,710,7,hi,PRON
3,hi_6432_gold.conllu,711,10,hi,PRON
3,hi_6432_gold.conllu,717,4,bhi,PRON
3,hi_6432_gold.conllu,718,8,to,PRON
3,hi_6432_gold.conllu,720,8,bhi,PRON
3,hi_6432_gold.conllu,730,14,hi,PRON
3,hi_6432_gold.conllu,736,11,to,PART
3,hi_6432_gold.conllu,741,22,to,PART
3,hi_6432_gold.conllu,746,12,hi,PART
3,hi_6432_gold.conllu,751,7,to,PART
3,hi_6432_gold.conllu,757,14,to,PART
3,hi_6432_gold.conllu,776,9,bhi,PART
3,hi_6432_gold.conllu,777,4,to,PART
3,hi_6432_gold.conllu,778,9,to,PART
3,hi_6432_gold.conllu,780,10,na,PART
3,hi_6432_gold.conllu,793,6,to,PART
3,hi_6432_gold.conllu,794,12,bhi,PART
3,hi_6432_gold.conllu,799,8,na,PRON
3,hi_6432_gold.conllu,809,8,hi,PRON
3,hi_6432_gold.conllu,812,7,to,PRON
3,hi_6432_gold.conllu,819,7,hi,PRON
3,hi_6432_gold.conllu,821,6,to,PRON
3,hi_6432_gold.conllu,825,14,to,PRON
3,hi_6432_gold.conllu,830,15,bhi,PRON
3,hi_6432_gold.conllu,833,8,hi,PRON
3,hi_6432_gold.conllu,849,25,to,PRON
3,hi_6432_gold.conllu,852,12,bhi,PRON
3,hi_6432_gold.conllu,856,11,to,PRON
3,hi_6432_gold.conllu,875,9,bhi,PRON
3,hi_6432_gold.conllu,891,8,to,PRON
3,hi_6432_gold.conllu,901,4,to,PRON
3,hi_6432_gold.conllu,907,11,to,PRON
3,hi_6432_gold.conllu,908,14,to,PRON
3,hi_6432_gold.conllu,917,9,to,PRON
3,hi_6432_gold.conllu,918,9,to,PRON
3,hi_6432_gold.conllu,920,14,na,PRON
3,hi_6432_gold.conllu,930,15,hi,PRON
3,hi_6432_gold.conllu,937,9,bhi,PRON
3,hi_6432_gold.conllu,939,13,to,PRON
3,hi_6432_gold.conllu,947,6,na,SCONJ
3,hi_6432_gold.conllu,953,12,to,SCONJ
3,hi_6432_gold.conllu,955,11,na,AUX
3,hi_6432_gold.conllu,1000,8,hi,AUX
3,hi_6432_gold.conllu,1034,15,na,PART
3,hi_6432_gold.conllu,1037,6,bhi,PART
3,hi_6432_gold.conllu,1047,7,to,PART
3,hi_6432_gold.conllu,1051,14,na,INTJ
3,hi_6432_gold.conllu,1054,9,bhi,INTJ
3,hi_6432_gold.conllu,1057,7,to,INTJ
3,hi_6432_gold.conllu,1059,10,na,ADP
3,hi_6432_gold.conllu,1061,11,na,INTJ
3,hi_6432_gold.conllu,1065,11,bhi,INTJ
3,hi_6432_gold.conllu,1066,15,bhi,INTJ
3,hi_6432_gold.conllu,1069,6,na,PART
3,hi_6432_gold.conllu,1077,9,hi,PART
3,hi_6432_gold.conllu,1088,6,hi,PART
3,hi_6432_gold.conllu,1091,23,bhi,PART
3,hi_6432_gold.conllu,1094,9,hi,PART
3,hi_6432_gold.conllu,1112,6,bhi,PART
3,hi_6432_gold.conllu,1116,18,to,PART
3,hi_6432_gold.conllu,1118,15,bhi,PART
3,hi_6432_gold.conllu,1120,13,to,PART
3,hi_6432_gold.conllu,1123,14,hi,INTJ
3,hi_6432_gold.conllu,1124,6,hi,INTJ
3,hi_6432_gold.conllu,1128,9,to,INTJ
3,hi_6432_gold.conllu,1134,8,to,INTJ
3,hi_6432_gold.conllu,1151,11,bhi,INTJ
3,hi_6432_gold.conllu,1164,7,to,INTJ
3,hi_6432_gold.conllu,1167,8,na,PART
3,hi_6432_gold.conllu,1168,9,to,PART
3,hi_6432_gold.conllu,1169,6,bhi,PART
3,hi_6432_gold.conllu,1173,4,na,PART
3,hi_6432_gold.conllu,1176,18,na,PART
3,hi_6432_gold.conllu,1180,9,hi,PART
3,hi_6432_gold.conllu,1183,21,bhi,PART
3,hi_6432_gold.conllu,1187,15,to,PART
3,hi_6432_gold.conllu,1190,17,na,PART
3,hi_6432_gold.conllu,1194,17,bhi,PART
3,hi_6432_gold.conllu,1197,12,bhi,PART
3,hi_6432_gold.conllu,1200,4,to,PART
3,hi_6432_gold.conllu,1201,10,hi,PART
3,hi_6432_gold.conllu,1205,18,bhi,PART
3,hi_6432_gold.conllu,1208,6,hi,PART
3,hi_6480_gold.conllu,3,6,bhi,PART
3,hi_6480_gold.conllu,9,27,na,PART
3,hi_6480_gold.conllu,13,4,na,PART
3,hi_6480_gold.conllu,25,16,to,PART
3,hi_6480_gold.conllu,34,4,hi,PART
3,hi_6480_gold.conllu,35,9,hi,PART
3,hi_6480_gold.conllu,39,15,to,PART
3,hi_6480_gold.conllu,59,8,bhi,PART
3,hi_6480_gold.conllu,60,10,bhi,PART
3,hi_6480_gold.conllu,63,16,bhi,PART
3,hi_6480_gold.conllu,64,18,bhi,PART
3,hi_6480_gold.conllu,65,12,to,PART
3,hi_6480_gold.conllu,72,13,na,SCONJ
3,hi_6480_gold.conllu,73,8,to,SCONJ
3,hi_6480_gold.conllu,82,18,bhi,SCONJ
3,hi_6480_gold.conllu,83,15,bhi,PART
3,hi_6480_gold.conllu,97,18,bhi,PRON
3,hi_6480_gold.conllu,112,15,bhi,PRON
3,hi_6480_gold.conllu,115,6,bhi,PRON
3,hi_6480_gold.conllu,116,18,bhi,PRON
3,hi_6480_gold.conllu,133,12,na,SCONJ
3,hi_6480_gold.conllu,143,12,bhi,SCONJ
3,hi_6480_gold.conllu,154,14,bhi,SCONJ
3,hi_6480_gold.conllu,160,14,hi,SCONJ
3,hi_6480_gold.conllu,163,11,bhi,SCONJ
3,hi_6480_gold.conllu,166,7,bhi,SCONJ
3,hi_6480_gold.conllu,172,14,bhi,SCONJ
3,hi_6480_gold.conllu,176,13,bhi,SCONJ
3,hi_6480_gold.conllu,179,8,hi,SCONJ
3,hi_6480_gold.conllu,184,10,hi,PART
3,hi_6480_gold.conllu,196,22,na,PART
3,hi_6480_gold.conllu,198,14,to,PART
3,hi_6480_gold.conllu,200,11,hi,PART
3,hi_6480_gold.conllu,201,22,hi,PART
3,hi_6480_gold.conllu,203,9,to,PART
3,hi_6480_gold.conllu,205,10,to,PART
3,hi_6480_gold.conllu,212,5,to,PART
3,hi_6480_gold.conllu,213,8,to,PRON
3,hi_6480_gold.conllu,216,26,bhi,PRON
3,hi_6480_gold.conllu,224,11,bhi,PRON
3,hi_6480_gold.conllu,234,12,bhi,PRON
3,hi_6480_gold.conllu,239,9,na,AUX
3,hi_6480_gold.conllu,244,10,na,PRON
3,hi_6480_gold.conllu,255,3,na,PART
3,hi_6480_gold.conllu,259,7,bhi,PART
3,hi_6480_gold.conllu,261,10,hi,PART
3,hi_6480_gold.conllu,270,12,bhi,PART
3,hi_6480_gold.conllu,271,9,bhi,PART
3,hi_6480_gold.conllu,273,10,bhi,PART
3,hi_6480_gold.conllu,275,11,na,PART
3,hi_6480_gold.conllu,288,7,bhi,PART
3,hi_6480_gold.conllu,291,12,hi,PART
3,hi_6480_gold.conllu,296,4,na,SCONJ
3,hi_6480_gold.conllu,298,7,bhi,SCONJ
3,hi_6480_gold.conllu,301,9,na,SCONJ
3,hi_6480_gold.conllu,306,7,hi,SCONJ
3,hi_6480_gold.conllu,308,13,bhi,SCONJ
3,hi_6480_gold.conllu,313,30,to,SCONJ
3,hi_6480_gold.conllu,324,10,hi,PRON
3,hi_6480_gold.conllu,341,21,na,SCONJ
3,hi_6480_gold.conllu,350,11,hi,SCONJ
3,hi_6480_gold.conllu,355,16,na,PART
3,hi_6480_gold.conllu,357,6,to,PART
3,hi_6480_gold.conllu,358,13,to,PRON
3,hi_6480_gold.conllu,366,16,to,PRON
3,hi_6480_gold.conllu,368,13,hi,PRON
3,hi_6480_gold.conllu,371,11,to,PRON
3,hi_6480_gold.conllu,388,7,bhi,PRON
3,hi_6480_gold.conllu,395,6,na,AUX
3,hi_6480_gold.conllu,396,7,to,AUX
3,hi_6480_gold.conllu,400,17,to,PART
3,hi_6480_gold.conllu,401,11,hi,PART
3,hi_6480_gold.conllu,409,12,hi,PART
3,hi_6480_gold.conllu,411,17,hi,PART
3,hi_6480_gold.conllu,413,20,hi,PART
3,hi_6480_gold.conllu,416,11,hi,PART
3,hi_6480_gold.conllu,423,11,hi,PART
3,hi_6480_gold.conllu,425,16,to,PART
3,hi_6480_gold.conllu,444,7,to,AUX
3,hi_6480_gold.conllu,445,8,to,AUX
3,hi_6480_gold.conllu,447,17,bhi,PART
3,hi_6480_gold.conllu,452,6,to,PART
3,hi_6480_gold.conllu,456,20,bhi,PART
3,hi_6480_gold.conllu,466,6,to,PART
3,hi_6480_gold.conllu,468,6,to,SCONJ
3,hi_6480_gold.conllu,472,6,to,SCONJ
3,hi_6480_gold.conllu,475,22,hi,SCONJ
3,hi_6480_gold.conllu,477,20,hi,SCONJ
3,hi_6480_gold.conllu,479,25,bhi,SCONJ
3,hi_6480_gold.conllu,480,11,na,PRON
3,hi_6480_gold.conllu,485,14,to,PRON
3,hi_6480_gold.conllu,488,8,na,PRON
3,hi_6480_gold.conllu,492,9,to,PRON
3,hi_6480_gold.conllu,497,3,na,SCONJ
3,hi_6480_gold.conllu,502,28,bhi,SCONJ
3,hi_6480_gold.conllu,503,6,hi,SCONJ
3,hi_6480_gold.conllu,506,11,to,SCONJ
3,hi_6480_gold.conllu,508,18,to,SCONJ
3,hi_6480_gold.conllu,522,14,bhi,SCONJ
3,hi_6480_gold.conllu,523,10,hi,SCONJ
3,hi_6480_gold.conllu,524,7,to,SCONJ
3,hi_6480_gold.conllu,526,7,to,SCONJ
3,hi_6480_gold.conllu,528,12,na,PRON
3,hi_6480_gold.conllu,532,8,hi,PRON
3,hi_6480_gold.conllu,546,4,na,SCONJ
3,hi_6480_gold.conllu,560,3,na,SCONJ
3,hi_6480_gold.conllu,561,19,na,PRON
3,hi_6480_gold.conllu,566,4,to,PRON
3,hi_6480_gold.conllu,568,5,to,PRON
3,hi_6480_gold.conllu,574,19,hi,PRON
3,hi_6480_gold.conllu,576,7,to,PRON
3,hi_6480_gold.conllu,578,28,na,SCONJ
3,hi_6480_gold.conllu,593,6,na,SCONJ
3,hi_6480_gold.conllu,602,12,to,SCONJ
3,hi_6480_gold.conllu,604,4,na,PRON
3,hi_6480_gold.conllu,606,6,to,PART
3,hi_6480_gold.conllu,610,4,na,PART
3,hi_6480_gold.conllu,611,12,bhi,PART
3,hi_6480_gold.conllu,615,20,na,PRON
3,hi_6480_gold.conllu,622,5,to,PRON
3,hi_6480_gold.conllu,629,7,hi,PRON
3,hi_6480_gold.conllu,631,3,na,SCONJ
3,hi_6480_gold.conllu,637,9,na,SCONJ
3,hi_6480_gold.conllu,643,5,bhi,SCONJ
3,hi_6480_gold.conllu,648,15,bhi,SCONJ
3,hi_6480_gold.conllu,655,9,bhi,SCONJ
3,hi_6480_gold.conllu,663,11,to,SCONJ
3,hi_6480_gold.conllu,664,5,na,SCONJ
3,hi_6480_gold.conllu,665,11,to,SCONJ
3,hi_6480_gold.conllu,668,12,to,SCONJ
3,hi_6480_gold.conllu,676,7,na,AUX
3,hi_6480_gold.conllu,677,12,to,AUX
3,hi_6480_gold.conllu,679,7,to,AUX
3,hi_6480_gold.conllu,681,26,na,PART
3,hi_6480_gold.conllu,685,11,to,PART
3,hi_6480_gold.conllu,687,8,na,PRON
3,hi_6480_gold.conllu,688,29,bhi,SCONJ
3,hi_6480_gold.conllu,697,8,bhi,SCONJ
3,hi_6480_gold.conllu,701,13,na,AUX
3,hi_6480_gold.conllu,726,12,bhi,SCONJ
3,hi_6480_gold.conllu,729,14,na,SCONJ
3,hi_6480_gold.conllu,730,28,to,SCONJ
3,hi_6480_gold.conllu,731,11,bhi,SCONJ
3,hi_6480_gold.conllu,741,12,to,SCONJ
3,hi_6480_gold.conllu,756,8,to,SCONJ
3,hi_6480_gold.conllu,757,12,to,SCONJ
3,hi_6480_gold.conllu,759,6,to,SCONJ
3,hi_6480_gold.conllu,760,4,to,SCONJ
3,hi_6480_gold.conllu,761,10,to,SCONJ
3,hi_6480_gold.conllu,762,5,to,SCONJ
3,hi_6480_gold.conllu,774,20,na,PRON
3,hi_6480_gold.conllu,776,16,to,SCONJ
3,hi_6480_gold.conllu,783,14,hi,SCONJ
3,hi_6480_gold.conllu,786,27,to,SCONJ
3,hi_6480_gold.conllu,788,32,to,SCONJ
3,hi_6480_gold.conllu,806,8,bhi,SCONJ
3,hi_6480_gold.conllu,807,21,na,PART
3,hi_6480_gold.conllu,821,11,bhi,PART
3,hi_6480_gold.conllu,834,4,bhi,PART
3,hi_6480_gold.conllu,838,16,bhi,PART
3,hi_6480_gold.conllu,840,11,na,SCONJ
3,hi_6480_gold.conllu,858,8,bhi,SCONJ
3,hi_6480_gold.conllu,869,10,bhi,SCONJ
3,hi_6480_gold.conllu,870,8,bhi,SCONJ
3,hi_6480_gold.conllu,877,12,to,SCONJ
3,hi_6480_gold.conllu,921,8,hi,SCONJ
3,hi_6480_gold.conllu,930,11,to,SCONJ
3,hi_6480_gold.conllu,960,16,to,SCONJ
3,hi_6480_gold.conllu,961,9,to,SCONJ
3,hi_6480_gold.conllu,962,6,bhi,SCONJ
3,hi_6480_gold.conllu,965,12,to,SCONJ
3,hi_6480_gold.conllu,966,8,to,SCONJ
3,hi_6480_gold.conllu,972,8,na,SCONJ
3,hi_6480_gold.conllu,974,11,bhi,SCONJ
3,hi_6480_gold.conllu,979,14,hi,SCONJ
3,hi_6480_gold.conllu,986,5,hi,SCONJ
3,hi_6480_gold.conllu,987,7,bhi,SCONJ
3,hi_6480_gold.conllu,997,10,na,SCONJ
3,hi_6480_gold.conllu,998,14,bhi,SCONJ
3,hi_6480_gold.conllu,1000,20,bhi,SCONJ
3,hi_6480_gold.conllu,1006,14,hi,SCONJ
3,hi_6480_gold.conllu,1017,8,bhi,SCONJ
3,hi_6480_gold.conllu,1019,15,to,SCONJ
3,hi_6480_gold.conllu,1021,12,to,SCONJ
3,hi_6480_gold.conllu,1023,15,to,SCONJ
3,hi_6480_gold.conllu,1025,5,hi,SCONJ
3,hi_6480_gold.conllu,1027,20,hi,SCONJ
3,hi_6480_gold.conllu,1031,6,hi,SCONJ
3,hi_6480_gold.conllu,1041,14,to,SCONJ
3,hi_6480_gold.conllu,1044,9,to,SCONJ
3,hi_6480_gold.conllu,1051,7,hi,SCONJ
3,hi_6480_gold.conllu,1054,13,to,SCONJ
3,hi_6480_gold.conllu,1059,13,to,SCONJ
3,hi_6480_gold.conllu,1072,10,to,SCONJ
3,hi_6480_gold.conllu,1082,8,to,SCONJ
3,hi_6480_gold.conllu,1084,9,hi,SCONJ
3,hi_6488_gold.conllu,5,13,to,SCONJ
3,hi_6488_gold.conllu,24,12,hi,SCONJ
3,hi_6488_gold.conllu,30,10,bhi,SCONJ
3,hi_6488_gold.conllu,31,15,to,SCONJ
3,hi_6488_gold.conllu,33,9,bhi,SCONJ
3,hi_6488_gold.conllu,37,6,hi,SCONJ
3,hi_6488_gold.conllu,46,8,na,PART
3,hi_6488_gold.conllu,50,7,hi,PART
3,hi_6488_gold.conllu,53,12,bhi,PART
3,hi_6488_gold.conllu,54,21,to,PART
3,hi_6488_gold.conllu,65,11,hi,PART
3,hi_6488_gold.conllu,67,15,bhi,PART
3,hi_6488_gold.conllu,76,19,bhi,PART
3,hi_6488_gold.conllu,98,6,to,PART
3,hi_6488_gold.conllu,100,14,to,PART
3,hi_6488_gold.conllu,103,10,hi,PART
3,hi_6488_gold.conllu,108,6,na,PART
3,hi_6488_gold.conllu,109,10,hi,PART
3,hi_6488_gold.conllu,111,17,to,PART
3,hi_6488_gold.conllu,112,17,to,PART
3,hi_6488_gold.conllu,115,8,to,PART
3,hi_6488_gold.conllu,116,14,to,PART
3,hi_6488_gold.conllu,119,7,bhi,PART
3,hi_6488_gold.conllu,121,6,to,PART
3,hi_6488_gold.conllu,122,10,hi,PART
3,hi_6488_gold.conllu,135,12,to,PART
3,hi_6488_gold.conllu,142,15,na,PART
3,hi_6488_gold.conllu,155,17,hi,PART
3,hi_6488_gold.conllu,156,5,na,SCONJ
3,hi_6488_gold.conllu,157,4,bhi,SCONJ
3,hi_6488_gold.conllu,162,8,bhi,SCONJ
3,hi_6488_gold.conllu,169,11,bhi,SCONJ
3,hi_6488_gold.conllu,171,13,to,SCONJ
3,hi_6488_gold.conllu,172,6,to,SCONJ
3,hi_6488_gold.conllu,177,11,bhi,SCONJ
3,hi_6488_gold.conllu,179,9,bhi,SCONJ
3,hi_6488_gold.conllu,180,8,to,SCONJ
3,hi_6488_gold.conllu,192,10,to,SCONJ
3,hi_6488_gold.conllu,199,6,bhi,SCONJ
3,hi_6488_gold.conllu,200,5,bhi,SCONJ
3,hi_6488_gold.conllu,203,22,bhi,SCONJ
3,hi_6488_gold.conllu,215,14,to,SCONJ
3,hi_6488_gold.conllu,216,10,to,SCONJ
3,hi_6488_gold.conllu,217,15,to,SCONJ
3,hi_6488_gold.conllu,218,15,bhi,SCONJ
3,hi_6488_gold.conllu,219,10,bhi,SCONJ
3,hi_6488_gold.conllu,230,6,bhi,SCONJ
3,hi_6488_gold.conllu,233,8,to,SCONJ
3,hi_6488_gold.conllu,234,9,to,SCONJ
3,hi_6488_gold.conllu,241,8,to,PART
3,hi_6488_gold.conllu,248,5,to,PART
3,hi_6488_gold.conllu,260,9,to,PART
3,hi_6488_gold.conllu,267,22,to,PART
3,hi_6488_gold.conllu,271,10,hi,PART
3,hi_6488_gold.conllu,274,10,hi,PART
3,hi_6488_gold.conllu,288,10,bhi,PART
3,hi_6488_gold.conllu,297,9,bhi,PART
3,hi_6488_gold.conllu,300,14,bhi,PART
3,hi_6488_gold.conllu,301,6,hi,PART
3,hi_6488_gold.conllu,306,6,na,SCONJ
3,hi_6488_gold.conllu,307,8,to,SCONJ
3,hi_6488_gold.conllu,312,6,bhi,SCONJ
3,hi_6488_gold.conllu,318,5,to,SCONJ
3,hi_6488_gold.conllu,319,8,hi,PART
3,hi_6488_gold.conllu,321,11,to,PART
3,hi_6488_gold.conllu,322,5,to,PART
3,hi_6488_gold.conllu,323,9,to,PART
3,hi_6488_gold.conllu,339,16,to,PART
3,hi_6488_gold.conllu,341,9,hi,PART
3,hi_6488_gold.conllu,346,15,hi,PART
3,hi_6488_gold.conllu,353,6,bhi,PART
3,hi_6488_gold.conllu,354,5,bhi,PART
3,hi_6488_gold.conllu,356,11,to,PART
3,hi_6488_gold.conllu,364,18,to,PART
3,hi_6488_gold.conllu,365,7,bhi,PART
3,hi_6488_gold.conllu,366,6,bhi,PART
3,hi_6488_gold.conllu,373,5,na,PART
3,hi_6488_gold.conllu,374,17,bhi,PART
3,hi_6488_gold.conllu,381,11,bhi,PART
3,hi_6488_gold.conllu,383,6,na,PRON
3,hi_6488_gold.conllu,386,13,na,PART
3,hi_6488_gold.conllu,388,24,bhi,PART
3,hi_6488_gold.conllu,394,14,to,PART
3,hi_6488_gold.conllu,395,8,hi,PART
3,hi_6488_gold.conllu,399,16,na,PRON
3,hi_6488_gold.conllu,400,12,na,PRON
3,hi_6488_gold.conllu,404,34,bhi,PRON
3,hi_6488_gold.conllu,405,19,to,PRON
3,hi_6488_gold.conllu,409,12,na,PRON
3,hi_6488_gold.conllu,410,6,to,PRON
3,hi_6488_gold.conllu,412,5,to,PRON
3,hi_6488_gold.conllu,420,8,to,PRON
3,hi_6488_gold.conllu,427,19,to,PRON
3,hi_6488_gold.conllu,428,19,to,PRON
3,hi_6488_gold.conllu,444,7,na,PART
3,hi_6488_gold.conllu,447,21,bhi,PART
3,hi_6488_gold.conllu,452,9,bhi,PART
3,hi_6488_gold.conllu,456,11,hi,PART
3,hi_6488_gold.conllu,457,11,na,PRON
3,hi_6488_gold.conllu,458,14,hi,PRON
3,hi_6488_gold.conllu,461,13,to,PRON
3,hi_6488_gold.conllu,466,11,to,PRON
3,hi_6488_gold.conllu,469,8,hi,PRON
3,hi_6488_gold.conllu,470,9,to,PRON
3,hi_6488_gold.conllu,477,10,hi,PRON
3,hi_6488_gold.conllu,481,17,to,PRON
3,hi_6488_gold.conllu,483,16,na,SCONJ
3,hi_6488_gold.conllu,484,13,bhi,SCONJ
3,hi_6488_gold.conllu,492,10,to,SCONJ
3,hi_6488_gold.conllu,493,14,hi,SCONJ
3,hi_6488_gold.conllu,497,6,hi,SCONJ
3,hi_6488_gold.conllu,512,12,bhi,PART
3,hi_6488_gold.conllu,517,13,bhi,PART
3,hi_6488_gold.conllu,521,9,bhi,PART
